ID_en,Name_en,global_id,AdmArea_en,District_en,Address_en,LocationDescription_en,Longitude_WGS84_en,Latitude_WGS84_en,CarCapacity_en,Mode_en,geoData
568,"Парковка такси по адресу Дмитровское шоссе, дом 13",861508463,Severny'j administrativny'j okrug,Timiryazevskij rajon,"Дмитровское шоссе, дом 13",,37.574508190155,55.8184906636151,4,круглосуточно,"{type=Point, coordinates=[37.574508190155, 55.8184906636151]}"
569,"Парковка такси по адресу Дмитровское шоссе, дом 26",861508464,Severny'j administrativny'j okrug,Timiryazevskij rajon,"Дмитровское шоссе, дом 26",У ТЦ «Европа»,37.5732314586639,55.8358313219755,4,круглосуточно,"{type=Point, coordinates=[37.5732314586639, 55.8358313219755]}"
570,"Парковка такси по адресу Дмитровское шоссе, дом 49А",861508465,Severny'j administrativny'j okrug,Timiryazevskij rajon,"Дмитровское шоссе, дом 49А","В кармане возле входа на платформу «Петровско-Разумовское», напротив остановки Мосгортранса",37.5687789916992,55.8403437476102,5,круглосуточно,"{type=Point, coordinates=[37.5687789916992, 55.8403437476102]}"
571,"Парковка такси по адресу Ленинградский проспект, дом 62А",861508466,Severny'j administrativny'j okrug,rajon Ae'roport,"Ленинградский проспект, дом 62А",ТК Галерея Аэропорт,37.532098,55.801835,2,круглосуточно,"{type=Point, coordinates=[37.532098, 55.801835]}"
572,"Парковка такси по адресу Ленинградский проспект, дом 74 корпус 1",861508467,Severny'j administrativny'j okrug,rajon Ae'roport,"Ленинградский проспект, дом 74к1",Станция метро «Сокол»,37.516952,55.805133,6,круглосуточно,"{type=Point, coordinates=[37.516952, 55.805133]}"
573,"Парковка такси по адресу Ленинградский проспект, дом 71 корпус Г",861508468,Severny'j administrativny'j okrug,rajon Ae'roport,"Ленинградский проспект, дом 71 корпус Г",,37.516075,55.804281,3,круглосуточно,"{type=Point, coordinates=[37.516075, 55.804281]}"
574,"Парковка такси по адресу Ленинградский проспект, дом 69, строение 2",861508469,Severny'j administrativny'j okrug,rajon Ae'roport,"Ленинградский проспект, дом 69, строение 2",,37.544901,55.794196,3,круглосуточно,"{type=Point, coordinates=[37.544901, 55.794196]}"
575,"Парковка такси по адресу Ленинградское шоссе, дом 11",861508470,Severny'j administrativny'j okrug,Vojkovskij rajon,"Ленинградское шоссе, дом 11","Станция метро «Войковская», дублер",37.4980491399765,55.8180717406316,4,круглосуточно,"{type=Point, coordinates=[37.4980491399765, 55.8180717406316]}"
576,"Парковка такси по адресу Тимирязевская улица, дом 17",861508471,Severny'j administrativny'j okrug,Timiryazevskij rajon,"Тимирязевская улица, дом 17",Парковка у театра «Золотое кольцо»,37.5677382946014,55.8116034796309,3,круглосуточно,"{type=Point, coordinates=[37.5677382946014, 55.8116034796309]}"
577,"Парковка такси по адресу улица Нижняя Масловка, дом 10",861508472,Severny'j administrativny'j okrug,Savyolovskij rajon,"улица Нижняя Масловка, дом 10",Парковка КТ «Прага»,37.5780647993087,55.7922284357061,3,круглосуточно,"{type=Point, coordinates=[37.5780647993087, 55.7922284357061]}"
578,"Парковка такси по адресу Фестивальная улица, дом 2 Б",861508473,Severny'j administrativny'j okrug,rajon Levoberezhny'j,"Фестивальная улица, дом 2 Б",Стоянка у Торгового центра в составе ТПУ «Речной вокзал»,37.4774765968322,55.8551455252964,3,круглосуточно,"{type=Point, coordinates=[37.4774765968322, 55.8551455252964]}"
579,"Парковка такси по адресу Хорошёвское шоссе, дом 1",861508474,Severny'j administrativny'j okrug,Xoroshyovskij rajon,"Хорошёвское шоссе, дом 1","Выход из станции метро «Беговая», перед остановкой Мосгортранса",37.5434052944183,55.7738273936575,4,круглосуточно,"{type=Point, coordinates=[37.5434052944183, 55.7738273936575]}"
580,"Парковка такси по адресу Хорошёвское шоссе, дом 22",861508475,Severny'j administrativny'j okrug,Xoroshyovskij rajon,"Хорошёвское шоссе, дом 22",После остановки Мосгортранса «станция метро «Беговая»,37.5434482097625,55.7739993780452,4,круглосуточно,"{type=Point, coordinates=[37.5434482097625, 55.7739993780452]}"
581,"Парковка такси по адресу Коровинское шоссе, дом 16",861508476,Severny'j administrativny'j okrug,rajon Zapadnoe Degunino,"Коровинское шоссе, дом 16",У въезда на территорию рынка,37.5276982784271,55.8740649175799,3,круглосуточно,"{type=Point, coordinates=[37.5276982784271, 55.8740649175799]}"
582,"Парковка такси по адресу Коровинское шоссе, дом 23",861508477,Severny'j administrativny'j okrug,rajon Zapadnoe Degunino,"Коровинское шоссе, дом 23",Парковка у кафе «На востоке»,37.5235247611999,55.8773812585423,3,круглосуточно,"{type=Point, coordinates=[37.5235247611999, 55.8773812585423]}"
583,Парковка такси по адресу Проектируемый проезд № 1285,861508478,Severny'j administrativny'j okrug,Xoroshyovskij rajon,Проектируемый проезд № 1285,БЦ «Монарх»,37.560024,55.783752,3,круглосуточно,"{type=Point, coordinates=[37.560024, 55.783752]}"
584,Парковка такси по адресу Московская аллея,861508479,Severny'j administrativny'j okrug,Xoroshyovskij rajon,Московская аллея,станция метро Динамо,37.557072,55.790803,8,круглосуточно,"{type=Point, coordinates=[37.557072, 55.790803]}"
585,Парковка такси по адресу Проектируемый проезд № 477,861508480,Severny'j administrativny'j okrug,Xoroshyovskij rajon,Проектируемый проезд № 477,выход со станции Петровско-Разумовская,37.574648,55.836536,3,круглосуточно,"{type=Point, coordinates=[37.574648, 55.836536]}"
586,"Парковка такси по адресу улица Линии Октябрьской Железной Дороги, дом 1Б",861508481,Severny'j administrativny'j okrug,Timiryazevskij rajon,"улица Линии Октябрьской Железной Дороги, дом 1Б",Выход с платформы «Петровско-Разумовское»,37.569213,55.839789,3,круглосуточно,"{type=Point, coordinates=[37.569213, 55.839789]}"
587,"Парковка такси по адресу улица 800-летия Москвы, дом 24, строение 1",861508482,Severny'j administrativny'j okrug,rajon Vostochnoe Degunino,"улица 800-летия Москвы, дом 24, строение 1","Перед остановкой «Баскетбольная школа», заездной карман",37.558341014228,55.8801907480737,2,круглосуточно,"{type=Point, coordinates=[37.558341014228, 55.8801907480737]}"
588,"Парковка такси по адресу улица Авиаконструктора Микояна, дом 3",861508483,Severny'j administrativny'j okrug,Xoroshyovskij rajon,"улица Авиаконструктора Микояна, дом 3","«Мегаспорт» Дворец Спорта, заездной карман",37.5438666343688,55.7874088060741,3,круглосуточно,"{type=Point, coordinates=[37.5438666343688, 55.7874088060741]}"
589,Парковка такси по адресу улица Авиаконструктора Сухого,861508484,Severny'j administrativny'j okrug,Xoroshyovskij rajon,улица Авиаконструктора Сухого,"После остановки «Улица Авиаконструктора Сухого», заездной карман",37.5372576713562,55.784356266629,4,круглосуточно,"{type=Point, coordinates=[37.5372576713562, 55.784356266629]}"
590,"Парковка такси по адресу улица Софьи Ковалевской, дом 6",861508485,Severny'j administrativny'j okrug,Dmitrovskij rajon,"улица Софьи Ковалевской, дом 6","улица Софьи Ковалевской, вход в парк, заездной карман",37.532867,55.880966,2,круглосуточно,"{type=Point, coordinates=[37.532867, 55.880966]}"
591,"Парковка такси по адресу Беговая улица, дом 7-9",861508486,Severny'j administrativny'j okrug,rajon Begovoj,"Беговая улица, дом 7-9",Перед остановкой «Улица Поликарпова - Театр»; заездной карман,37.5555195451306,55.7773949789412,2,круглосуточно,"{type=Point, coordinates=[37.5555195451306, 55.7773949789412]}"
592,"Парковка такси по адресу улица Зои и Александра Космодемьянских, дом 31, корпус 2",861508487,Severny'j administrativny'j okrug,rajon Koptevo,"улица Зои и Александра Космодемьянских, дом 31, корпус 2","Театр «Без вывески», заездной карман",37.523356103884,55.8244599165772,2,круглосуточно,"{type=Point, coordinates=[37.523356103884, 55.8244599165772]}"
593,"Парковка такси по адресу Дмитровское шоссе, дом 27, корпус 1",861508488,Severny'j administrativny'j okrug,Timiryazevskij rajon,"Дмитровское шоссе, дом 27, корпус 1","Красностуденческий проезд, выход из гостиницы «Молодежная»; разметка",37.5709985731919,55.8260012777831,2,круглосуточно,"{type=Point, coordinates=[37.5709985731919, 55.8260012777831]}"
594,"Парковка такси по адресу Ленинградский проспект, дом 30, строение 1",861508489,Severny'j administrativny'j okrug,rajon Begovoj,"Ленинградский проспект, дом 30, строение 1",Заездной карман,37.5699440893367,55.7840404719878,2,круглосуточно,"{type=Point, coordinates=[37.5699440893367, 55.7840404719878]}"
595,"Парковка такси по адресу Ленинградский проспект, дом 31, строение 4",861508490,Severny'j administrativny'j okrug,rajon Begovoj,"Ленинградский проспект, дом 31, строение 4",Клуб Arena Moscow,37.5595151780726,55.7850492623004,3,круглосуточно,"{type=Point, coordinates=[37.5595151780726, 55.7850492623004]}"
596,"Парковка такси по адресу Локомотивный проезд, дом 23",861508491,Severny'j administrativny'j okrug,Timiryazevskij rajon,"Локомотивный проезд, дом 23",Выход с платформы «Окружная»,37.5743070244789,55.846615390497,2,круглосуточно,"{type=Point, coordinates=[37.5743070244789, 55.846615390497]}"
597,"Парковка такси по адресу Скаковая улица, дом 3",861508492,Severny'j administrativny'j okrug,rajon Begovoj,"Скаковая улица, дом 3","Театр классического балета, заездной карман",37.5664715948732,55.7831957865626,2,круглосуточно,"{type=Point, coordinates=[37.5664715948732, 55.7831957865626]}"
598,"Парковка такси по адресу улица Куусинена, дом 2, корпус 1",861508493,Severny'j administrativny'j okrug,Xoroshyovskij rajon,"улица Куусинена, дом 2, корпус 1",После остановки «станция метро «Полежаевская»,37.5172078367904,55.7779655500558,2,круглосуточно,"{type=Point, coordinates=[37.5172078367904, 55.7779655500558]}"
599,"Парковка такси по адресу улица Куусинена, дом 13",861508494,Severny'j administrativny'j okrug,Xoroshyovskij rajon,"улица Куусинена, дом 13","Напротив улице Куусинена, дома 13, вход в парк «Березовая роща»",37.5141386385803,55.7837990619655,2,круглосуточно,"{type=Point, coordinates=[37.5141386385803, 55.7837990619655]}"
600,"Парковка такси по адресу Ангарская улица, дом 51",861508495,Severny'j administrativny'j okrug,Dmitrovskij rajon,"Ангарская улица, дом 51",Перед входом в парк ВИСХОМ; заездной карман,37.5291520357131,55.8812554814223,2,круглосуточно,"{type=Point, coordinates=[37.5291520357131, 55.8812554814223]}"
601,"Парковка такси по адресу Бескудниковский бульвар, дом 59А",861508496,Severny'j administrativny'j okrug,Beskudnikovskij rajon,"Бескудниковский бульвар, дом 59А",Больница С. Н. Федорова; заездной карман,37.5371825695037,55.8721297529304,4,круглосуточно,"{type=Point, coordinates=[37.5371825695037, 55.8721297529304]}"
602,"Парковка такси по адресу Бескудниковский бульвар, дом 34 корпус 6",861508497,Severny'j administrativny'j okrug,Beskudnikovskij rajon,"Бескудниковский бульвар, дом 34 корпус 6",Перед остановкой «Школа №656»; заездной карман,37.5541046261787,55.8724201842578,2,круглосуточно,"{type=Point, coordinates=[37.5541046261787, 55.8724201842578]}"
603,"Парковка такси по адресу Алтуфьевское шоссе, дом 17",861508498,Severo-Vostochny'j administrativny'j okrug,rajon Lianozovo,"Алтуфьевское шоссе, дом 17","Дублер, в составе ТПУ «Алтуфьево»",37.5861042915858,55.8993275703614,3,круглосуточно,"{type=Point, coordinates=[37.5861042915858, 55.8993275703614]}"
604,"Парковка такси по адресу Алтуфьевское шоссе, дом 86, корпус 1",861508499,Severo-Vostochny'j administrativny'j okrug,rajon Bibirevo,"Алтуфьевское шоссе, дом 86, корпус 1","Дублер, в составе ТПУ «Алтуфьево»",37.587679606604,55.8975129803251,3,круглосуточно,"{type=Point, coordinates=[37.587679606604, 55.8975129803251]}"
605,"Парковка такси по адресу Алтуфьевское шоссе, дом 88А",861508500,Severo-Vostochny'j administrativny'j okrug,rajon Bibirevo,"Алтуфьевское шоссе, дом 88А",Дублер в составе ТПУ «Алтуфьево»,37.5876635135136,55.8992774344083,3,круглосуточно,"{type=Point, coordinates=[37.5876635135136, 55.8992774344083]}"
606,"Парковка такси по адресу Рижская площадь, дом 3",861508501,Severo-Vostochny'j administrativny'j okrug,rajon Mar`ina Roshha,"Рижская площадь, дом 3",Перед зданием Рижского вокзала,37.6331788301467,55.7924646667272,4,круглосуточно,"{type=Point, coordinates=[37.6331788301467, 55.7924646667272]}"
607,"Парковка такси по адресу Лианозовский проезд, владение 1",861508502,Severo-Vostochny'j administrativny'j okrug,rajon Lianozovo,"Лианозовский проезд, владение 1","ТЦ «Лианозово», в составе ТПУ",37.5531435368611,55.8976924490498,5,круглосуточно,"{type=Point, coordinates=[37.5531435368611, 55.8976924490498]}"
608,"Парковка такси по адресу площадь Савёловского Вокзала, дом 2",861508503,Severo-Vostochny'j administrativny'j okrug,Buty'rskij rajon,"площадь Савёловского Вокзала, дом 2",До остановки общественного транспорта,37.5884091676198,55.7938539460051,6,круглосуточно,"{type=Point, coordinates=[37.5884091676198, 55.7938539460051]}"
609,"Парковка такси по адресу Костромская улица, дом 17",861508504,Severo-Vostochny'j administrativny'j okrug,rajon Bibirevo,"Костромская улица, дом 17",У выхода из станции метро «Бибирево»,37.6012659072875,55.884273857503,4,круглосуточно,"{type=Point, coordinates=[37.6012659072875, 55.884273857503]}"
610,"Парковка такси по адресу улица Лескова, дом 18А",861508505,Severo-Vostochny'j administrativny'j okrug,rajon Bibirevo,"улица Лескова, дом 18А",«Авто Комис-С»,37.6070237248677,55.8975901727366,4,круглосуточно,"{type=Point, coordinates=[37.6070237248677, 55.8975901727366]}"
611,"Парковка такси по адресу улица Менжинского, дом 36",861508506,Severo-Vostochny'j administrativny'j okrug,Babushkinskij rajon,"улица Менжинского, дом 36",На парковке,37.6626884937286,55.8700881550667,4,круглосуточно,"{type=Point, coordinates=[37.6626884937286, 55.8700881550667]}"
612,"Парковка такси по адресу проспект Мира, дом 97",861508507,Severo-Vostochny'j administrativny'j okrug,Ostankinskij rajon,"проспект Мира, дом 97",В парковочном кармане у «Макдоналдса»,37.6369392871856,55.8100339655404,4,круглосуточно,"{type=Point, coordinates=[37.6369392871856, 55.8100339655404]}"
613,"Парковка такси по адресу улица Бориса Галушкина, дом 17",861508508,Severo-Vostochny'j administrativny'j okrug,Alekseevskij rajon,"улица Бориса Галушкина, дом 17",Со стороны улицы Касаткина,37.421002,55.853285,3,круглосуточно,"{type=Point, coordinates=[37.421002, 55.853285]}"
614,"Парковка такси по адресу Проспект Мира, дом 112",861508509,Severo-Vostochny'j administrativny'j okrug,Alekseevskij rajon,"Проспект Мира, дом 112",Станция метро «Алексеевская»,37.637587,55.806915,3,круглосуточно,"{type=Point, coordinates=[37.637587, 55.806915]}"
615,"Парковка такси по адресу Проспект Мира, дом 176",861508510,Severo-Vostochny'j administrativny'j okrug,Alekseevskij rajon,"Проспект Мира, дом 176",Напротив выхода из гостиницы «Космос»,37.645881,55.823613,3,круглосуточно,"{type=Point, coordinates=[37.645881, 55.823613]}"
616,"Парковка такси по адресу Проспект Мира, дом 109",861508511,Severo-Vostochny'j administrativny'j okrug,Alekseevskij rajon,"Проспект Мира, дом 109",выход из кинотеатра «Космос»,37.637980,55.818971,5,круглосуточно,"{type=Point, coordinates=[37.63798, 55.818971]}"
618,"Парковка такси по адресу улица Академика Королёва, дом 12",861508513,Severo-Vostochny'j administrativny'j okrug,Ostankinskij rajon,"улица Академика Королёва, дом 12",Подход к Останкинскому пруду; заездной карман,37.6166296005249,55.8221341992087,5,круглосуточно,"{type=Point, coordinates=[37.6166296005249, 55.8221341992087]}"
619,"Парковка такси по адресу улица Грекова, дом 10",861508515,Severo-Vostochny'j administrativny'j okrug,Ostankinskij rajon,"улица Грекова, дом 10",,37.662130,55.888553,5,круглосуточно,"{type=Point, coordinates=[37.66213, 55.888553]}"
620,"Парковка такси по адресу Анадырский проезд, дом 14, корпус 1",861508516,Severo-Vostochny'j administrativny'j okrug,Losinoostrovskij rajon,"Анадырский проезд, дом 14, корпус 1",Заездной карман,37.709584236145,55.8804024333055,6,круглосуточно,"{type=Point, coordinates=[37.709584236145, 55.8804024333055]}"
621,"Парковка такси по адресу Путевой проезд, дом 50",861508517,Severo-Vostochny'j administrativny'j okrug,Altuf`evskij rajon,"Путевой проезд, дом 50","Платформа Бескудниково, на площади перед мостом, разметка",37.5708174705505,55.8813231828513,3,круглосуточно,"{type=Point, coordinates=[37.5708174705505, 55.8813231828513]}"
622,"Парковка такси по адресу 1-я Останкинская улица, дом 5",861508518,Severo-Vostochny'j administrativny'j okrug,Ostankinskij rajon,"1-я Останкинская улица, дом 5","Московский музей-усадьба Останкино, заездной карман",37.6157120702555,55.8244697401455,6,круглосуточно,"{type=Point, coordinates=[37.6157120702555, 55.8244697401455]}"
623,"Парковка такси по адресу Инженерная улица, дом 3",861508519,Severo-Vostochny'j administrativny'j okrug,Altuf`evskij rajon,"Инженерная улица, дом 3",Напротив магазина; разметка,37.5811719773628,55.8796954874378,2,круглосуточно,"{type=Point, coordinates=[37.5811719773628, 55.8796954874378]}"
624,"Парковка такси по адресу улица Декабристов, дом 12",861508520,Severo-Vostochny'j administrativny'j okrug,rajon Otradnoe,"улица Декабристов, дом 12","Напротив гипермаркета Карусель, заездной карман",37.6044125136832,55.8642324388232,3,круглосуточно,"{type=Point, coordinates=[37.6044125136832, 55.8642324388232]}"
625,"Парковка такси по адресу улица Алтуфьевское шоссе, дом 72",861508521,Severo-Vostochny'j administrativny'j okrug,rajon Bibirevo,"Алтуфьевское шоссе, дом 72",Пересечение Алтуфьевского шоссе и улицы Пришвина,37.587857437029,55.8897171247107,2,круглосуточно,"{type=Point, coordinates=[37.587857437029, 55.8897171247107]}"
626,"Парковка такси по адресу улица Яблочкова, дом 19Г",861508522,Severo-Vostochny'j administrativny'j okrug,Buty'rskij rajon,"улица Яблочкова, дом 19 Г",ТЦ «МОЛЛ ДЕПО»,37.5793039798736,55.8194158947992,3,круглосуточно,"{type=Point, coordinates=[37.5793039798736, 55.8194158947992]}"
627,"Парковка такси по адресу Ботаническая улица, дом 29, корпус 1",861508523,Severo-Vostochny'j administrativny'j okrug,rajon Marfino,"Ботаническая улица, дом 29, корпус 1",Вне проезжей части,37.5933963060379,55.8345268984437,4,круглосуточно,"{type=Point, coordinates=[37.5933963060379, 55.8345268984437]}"
628,"Парковка такси по адресу улица Хачатуряна, дом 8",861508524,Severo-Vostochny'j administrativny'j okrug,rajon Otradnoe,"улица Хачатуряна, дом 8",,37.5919532775878,55.8574036935628,4,круглосуточно,"{type=Point, coordinates=[37.5919532775878, 55.8574036935628]}"
629,"Парковка такси по адресу улица Плещеева, дом 4",861508525,Severo-Vostochny'j administrativny'j okrug,rajon Bibirevo,"улица Плещеева, дом 4","Территория парковки ТЦ «Перекресток», рядом с выходом из станции метро «Бибирево»",37.6053518234766,55.8840772671373,4,круглосуточно,"{type=Point, coordinates=[37.6053518234766, 55.8840772671373]}"
630,"Парковка такси по адресу улица Маршала Бирюзова, дом 32",861508526,Severo-Zapadny'j administrativny'j okrug,rajon Shhukino,"улица Маршала Бирюзова, дом 32","ТЦ «Пятая авеню», в кармане после остановки Мосгортранса «52-я городская больница»",37.4826049804687,55.7993632879145,3,круглосуточно,"{type=Point, coordinates=[37.4826049804687, 55.7993632879145]}"
631,"Парковка такси по адресу улица Маршала Василевского, дом 17",861508527,Severo-Zapadny'j administrativny'j okrug,rajon Shhukino,"улица Маршала Василевского, дом 17",станция метро Щукинская,37.462579,55.809669,3,круглосуточно,"{type=Point, coordinates=[37.462579, 55.809669]}"
632,"Парковка такси по адресу Строгинский бульвар, дом 30",861508528,Severo-Zapadny'j administrativny'j okrug,rajon Strogino,"Строгинский бульвар, дом 30","У выхода из станции метро «Строгино», восточный вестибюль в сторону Строгинского бульвара, дома 30, после автобусной остановки",37.4060869216918,55.8028186678313,3,круглосуточно,"{type=Point, coordinates=[37.4060869216918, 55.8028186678313]}"
633,"Парковка такси по адресу Строгинский бульвар, дом 9",861508529,Severo-Zapadny'j administrativny'j okrug,rajon Strogino,"Строгинский бульвар, дом 9","У выхода из станции метро «Строгино», западный вестибюль в сторону Строгинского бульвара, дома 9, перед автобусной остановкой",37.4018543958663,55.8042447518178,4,круглосуточно,"{type=Point, coordinates=[37.4018543958663, 55.8042447518178]}"
634,"Парковка такси по адресу улица Маршала Катукова, дом 25",861508530,Severo-Zapadny'j administrativny'j okrug,rajon Strogino,"улица Маршала Катукова, дом 25",,37.4143213033676,55.8052667967899,3,круглосуточно,"{type=Point, coordinates=[37.4143213033676, 55.8052667967899]}"
635,"Парковка такси по адресу Дубравная улица, дом 34/29",861508531,Severo-Zapadny'j administrativny'j okrug,rajon Mitino,"Дубравная улица, дом 34/29","Станция метро «Митино», ТЦ «Ладья», на проезжей части перед остановкой Мосгортранса станция метро «Митино»",37.3595076799392,55.8462771817672,4,круглосуточно,"{type=Point, coordinates=[37.3595076799392, 55.8462771817672]}"
636,"Парковка такси по адресу Митинская улица, дом 36, корпус 1",861508532,Severo-Zapadny'j administrativny'j okrug,rajon Mitino,"Митинская улица, дом 36, корпус 1","ТЦ «Ковчег», на проезжей части перед остановкой Мосгортранса, станция метро «Митино»",37.3609560728073,55.8466656846962,4,круглосуточно,"{type=Point, coordinates=[37.3609560728073, 55.8466656846962]}"
637,"Парковка такси по адресу Пятницкое шоссе, дом 43",861508533,Severo-Zapadny'j administrativny'j okrug,rajon Mitino,"Пятницкое шоссе, дом 43","Дублер, на парковке ТЦ",37.3506724834442,55.8577860637298,3,круглосуточно,"{type=Point, coordinates=[37.3506724834442, 55.8577860637298]}"
638,"Парковка такси по адресу Новотушинский проезд, дом 6, корпус 1",861508534,Severo-Zapadny'j administrativny'j okrug,rajon Mitino,"Новотушинский проезд, дом 6, корпус 1","Выход из станции метро «Волоколамская», перед остановкой Мосгортранса «станция метро Волоколамская», напротив Новотушинского проезда, дома 6, корпуса 1",37.3821079730987,55.8368555499699,4,круглосуточно,"{type=Point, coordinates=[37.3821079730987, 55.8368555499699]}"
639,"Парковка такси по адресу улица Героев Панфиловцев, дом 28",861508535,Severo-Zapadny'j administrativny'j okrug,rajon Severnoe Tushino,"улица Героев Панфиловцев, дом 28",На парковке Тушинской городской детской больницы,37.4071812629699,55.8526312769008,3,круглосуточно,"{type=Point, coordinates=[37.4071812629699, 55.8526312769008]}"
640,"Парковка такси по адресу Планерная улица, дом 12, корпус 1",861508536,Severo-Zapadny'j administrativny'j okrug,rajon Severnoe Tushino,"Планерная улица, дом 12, корпус 1",У выхода из станции метро «Планерная»,37.4363422393798,55.8617510506298,3,круглосуточно,"{type=Point, coordinates=[37.4363422393798, 55.8617510506298]}"
641,"Парковка такси по адресу улица Свободы, дом 71",861508537,Severo-Zapadny'j administrativny'j okrug,rajon Severnoe Tushino,"улица Свободы, дом 71","улица Свободы, у входа в парк культуры и отдыха «Северное Тушино»",37.4493294954299,55.8602518093103,2,круглосуточно,"{type=Point, coordinates=[37.4493294954299, 55.8602518093103]}"
642,"Парковка такси по адресу Митинская улица, дом 27",861508538,Severo-Zapadny'j administrativny'j okrug,rajon Mitino,"Митинская улица, дом 27","Выход из станции метро «Митино», к Митинской улице, дом 27, у лифта для инвалидов",37.360371351242,55.8462771817672,2,круглосуточно,"{type=Point, coordinates=[37.360371351242, 55.8462771817672]}"
643,"Парковка такси по адресу улица Свободы, дом 48, корпус 1",861508539,Severo-Zapadny'j administrativny'j okrug,rajon Yuzhnoe Tushino,"улица Свободы, дом 48, корпус 1",На территории парковки ресторана «Тануки»,37.4537873268127,55.8489153113586,4,круглосуточно,"{type=Point, coordinates=[37.4537873268127, 55.8489153113586]}"
644,"Парковка такси по адресу Волоколамское шоссе, дом 80",861508540,Severo-Zapadny'j administrativny'j okrug,rajon Pokrovskoe-Streshnevo,"Волоколамское шоссе, дом 80","На дублере Волоколамского шоссе, Центр неврологии РАМН",37.4604070186614,55.8174810214228,4,круглосуточно,"{type=Point, coordinates=[37.4604070186614, 55.8174810214228]}"
645,"Парковка такси по адресу улица Габричевского, дом 10",861508541,Severo-Zapadny'j administrativny'j okrug,rajon Pokrovskoe-Streshnevo,"улица Габричевского, дом 10",,37.4602460861206,55.8166913725566,2,круглосуточно,"{type=Point, coordinates=[37.4602460861206, 55.8166913725566]}"
646,"Парковка такси по адресу улица Маршала Бирюзова, дом 40",861508542,Severo-Zapadny'j administrativny'j okrug,rajon Shhukino,"улица Маршала Бирюзова, дом 40","площадь Академика Курчатова, на углу улицы Маршала Бирюзова",37.4772405624389,55.8021855059769,2,круглосуточно,"{type=Point, coordinates=[37.4772405624389, 55.8021855059769]}"
647,"Парковка такси по адресу Родионовская улица, дом 3",861508543,Severo-Zapadny'j administrativny'j okrug,rajon Pokrovskoe-Streshnevo,"Родионовская улица, дом 3","В заездном кармане напротив улицы Соловьиная Роща, дом 10",37.3989415168762,55.8932969557782,3,круглосуточно,"{type=Point, coordinates=[37.3989415168762, 55.8932969557782]}"
648,"Парковка такси по адресу Волоколамское шоссе, дом 90, строение 9",861508544,Severo-Zapadny'j administrativny'j okrug,rajon Pokrovskoe-Streshnevo,"Волоколамское шоссе, дом 90, строение 9",В составе ТПУ «Тушинская»,37.4371898174285,55.8257442478106,7,круглосуточно,"{type=Point, coordinates=[37.4371898174285, 55.8257442478106]}"
649,"Парковка такси по адресу проспект Маршала Жукова, дом 18",861508545,Severo-Zapadny'j administrativny'j okrug,rajon Xoroshyovo-Mnyovniki,"проспект Маршала Жукова, дом 18",В кармане у магазина «Пятерочка»,37.4874383211135,55.7758006426131,4,круглосуточно,"{type=Point, coordinates=[37.4874383211135, 55.7758006426131]}"
650,"Парковка такси по адресу улица Народного Ополчения, дом 46, корпус 1",861508546,Severo-Zapadny'j administrativny'j okrug,rajon Shhukino,"улица Народного Ополчения, дом 46, корпус 1","ТЦ «Дарья», карман у выхода из станции метро «Октябрьское поле» в сторону улицы Маршала Бирюзова, дом 13",37.4940955638885,55.7930246124924,4,круглосуточно,"{type=Point, coordinates=[37.4940955638885, 55.7930246124924]}"
651,"Парковка такси по адресу Новокуркинское шоссе, дом 47",861508547,Severo-Zapadny'j administrativny'j okrug,rajon Kurkino,"Новокуркинское шоссе, дом 47","Перед пешеходным переходом, заездной карман",37.3887293816005,55.9048360559192,3,круглосуточно,"{type=Point, coordinates=[37.3887293816005, 55.9048360559192]}"
652,"Парковка такси по адресу улица Саломеи Нерис, дом 2",861508548,Severo-Zapadny'j administrativny'j okrug,rajon Severnoe Tushino,"улица Саломеи Нерис, дом 2","Пересечение улицы Саломеи Нерис и Братцевской улицы, у ворот в «Усадьба Строгановых в Братцево», заездной карман",37.3986095666623,55.8513199492566,2,круглосуточно,"{type=Point, coordinates=[37.3986095666623, 55.8513199492566]}"
653,"Парковка такси по адресу Походный проезд, дом 3, строение 6",861508549,Severo-Zapadny'j administrativny'j okrug,rajon Yuzhnoe Tushino,"Походный проезд, дом 3, строение 6","У Инспекции ФНС России № 46, заездной карман",37.4112456681177,55.8352308408396,2,круглосуточно,"{type=Point, coordinates=[37.4112456681177, 55.8352308408396]}"
654,"Парковка такси по адресу проспект Маршала Жукова, дом 41,корпус 1",861508550,Severo-Zapadny'j administrativny'j okrug,rajon Xoroshyovo-Mnyovniki,"проспект Маршала Жукова, дом 41, корпус 1",Заездной карман,37.4698527664077,55.7757368003011,2,круглосуточно,"{type=Point, coordinates=[37.4698527664077, 55.7757368003011]}"
655,"Парковка такси по адресу улица Исаковского, дом 33",861508551,Severo-Zapadny'j administrativny'j okrug,rajon Strogino,"улица Исаковского, дом 33","улица Маршала Катукова напротив улицы Исаковского, дом 33 у входа в парк, заездной карман",37.4200539348021,55.8042414354782,3,круглосуточно,"{type=Point, coordinates=[37.4200539348021, 55.8042414354782]}"
656,"Парковка такси по адресу улица Нижние Мнёвники, дом 41, корпус 1",861508552,Severo-Zapadny'j administrativny'j okrug,rajon Xoroshyovo-Mnyovniki,"улица Нижние Мнёвники, дом 41, корпус 1","У ресторана «Ермак», заездной карман",37.4596753656078,55.7556473223516,2,круглосуточно,"{type=Point, coordinates=[37.4596753656078, 55.7556473223516]}"
